player_tag,player_name,wars_observed,avg_fame,avg_decks,fame_std,decks_std,participation_rate,full_participation_rate,avg_efficiency,cluster,archetype_name
#Y2G9LJVGY,Agent,4,2637.5,14.0,335.09948771471835,2.309401076758503,1.0,0.5,189.32291666666666,1,Reliable High Performer
#Y80PLPPLJ,ダニエル⁠・daniqm,3,1583.3333333333333,10.0,1373.2564703409678,8.717797887081348,0.6666666666666666,0.3333333333333333,105.80357142857143,0,Inconsistent Contributor
#Y88Y02VU2,早上好Jhplay123❤️R,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#Y8RLLVY2P,BBBTRAINERDADDY,4,1062.5,6.0,1247.2469683266422,6.928203230275509,0.5,0.0,88.54166666666666,0,Inconsistent Contributor
#Y8VL0JYJY,adanr967,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#Y9089PCQQ,Patron Memo,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#Y992UG9P2,Seto Kaiba｜波多黎各,7,2635.714285714286,13.142857142857142,492.2010816342288,1.9518001458970662,1.0,0.2857142857142857,199.70238095238093,1,Reliable High Performer
#Y9R8GURUP,Rizzo,7,2578.5714285714284,13.714285714285714,571.443452187195,3.147183169877773,1.0,0.5714285714285714,190.4761904761905,1,Reliable High Performer
#Y9YVPR90J,KempLuc,4,1275.0,8.5,928.7087810503355,6.60807586719967,0.75,0.25,116.875,0,Inconsistent Contributor
#YGG2C808,Azriel23,6,191.66666666666666,1.5,469.48553403344243,3.6742346141747673,0.16666666666666666,0.0,21.296296296296294,2,Low-Participation Player
#YJCYUVCG0,lilofy,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#YJP22LJ8G,おつんぽ様,7,1914.2857142857142,10.857142857142858,1414.42399516384,7.559289460184544,0.7142857142857143,0.5714285714285714,124.85119047619048,0,Inconsistent Contributor
#YLLQ9V9C8,Dukeypoo❤️Zo,6,837.5,4.0,1063.6905094998262,5.059644256269407,0.5,0.0,103.99305555555556,0,Inconsistent Contributor
#YPUGLGJYQ,Allshouse™️,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#YQ0L9GU9R,•¥Enchantica¥•,7,2757.1428571428573,14.285714285714286,567.4714173628568,3.147183169877773,1.0,0.7142857142857143,194.9404761904762,1,Reliable High Performer
#YQ8P98V0C,olli,4,450.0,4.0,900.0,8.0,0.25,0.25,28.125,0,Inconsistent Contributor
#YQ9Q98LC0,tronu,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#YQGQP80Y,Cuttsy,7,2414.285714285714,14.857142857142858,373.8474351415357,1.9518001458970662,1.0,0.7142857142857143,163.6904761904762,1,Reliable High Performer
#YR8V98P2Q,Clasher,5,2580.0,15.0,361.5936946352909,1.7320508075688774,1.0,0.6,173.79166666666669,1,Reliable High Performer
#YRVYR9LUQ,GuiZzim CR,5,2970.0,16.0,175.35677916750183,0.0,1.0,1.0,185.625,1,Reliable High Performer
#YUCQPUVGL,polski koks v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#YUQY2YRC,carnage❤️Lacy,9,1100.0,5.333333333333333,1282.575533838066,6.324555320336759,0.5555555555555556,0.1111111111111111,117.36111111111111,0,Inconsistent Contributor
#YVL9RLC2C,guccy,7,1721.4285714285713,9.142857142857142,1510.4792679966247,7.559289460184544,0.7142857142857143,0.42857142857142855,131.69642857142858,0,Inconsistent Contributor
#YVV2P20JY,爆裂ビビンバ,7,892.8571428571429,5.142857142857143,1312.8939318126488,7.559289460184544,0.42857142857142855,0.2857142857142857,74.55357142857143,0,Inconsistent Contributor
